mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,gene_name,gene_family,drug_class,resistance_mechanism,model_type,cutoff,mech_efflux,mech_influx,mech_abxinact,mech_targalt,mech_num,amr_yn,amr_AGly,amr_Phe,amr_Bla,amr_Flq,amr_Fcyn,amr_Glyco,amr_MLS,amr_Nfn,amr_Oxa,amr_Pep,amr_Rif,amr_Sulf,amr_Mcr,amr_Tet,amr_class_num,abx_class,species,MAG_derep,MAG_derep_num
APPS0071_S663,APPS0071_S663_concoct_1,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,baeR,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic; aminocoumarin antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Klebsiella michiganensis,Klebsiella michiganensis_1,603
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanY gene in vanA cluster,vanY; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanW gene in vanI cluster,vanW; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,Clostridioides difficile nimB,nitroimidazole reductase,nitroimidazole antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanG,glycopeptide resistance gene cluster; Van ligase,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanXY gene in vanG cluster,glycopeptide resistance gene cluster; vanXY,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanT gene in vanG cluster,glycopeptide resistance gene cluster; vanT,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanT gene in vanG cluster,glycopeptide resistance gene cluster; vanT,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_21,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,CDD-1,CDD beta-lactamase,carbapenem,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Clostridioides difficile,Clostridioides difficile_1,345
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanY gene in vanB cluster,vanY; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,AAC(6')-Ii,AAC(6'),aminoglycoside antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,efmA,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Multi-drug efflux pump,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,Multi-drug efflux pump,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,dfrG,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanR gene in vanA cluster,glycopeptide resistance gene cluster; vanR,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanS gene in vanA cluster,vanS; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanZ gene in vanA cluster,vanZ; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_2,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanY gene in vanA cluster,vanY; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,dfrE,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,emeA,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,lsaA,lsa-type ABC-F protein,lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic,antibiotic target protection,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MLS,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,vanT gene in vanG cluster,glycopeptide resistance gene cluster; vanT,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,IreK,Serine/threonine kinases,cephalosporin,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0071_S663,APPS0071_S663_concoct_44,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,Multi-drug efflux pump,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,vanY gene in vanB cluster,vanY; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,AAC(6')-Ii,AAC(6'),aminoglycoside antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,efmA,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Multi-drug efflux pump,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,dfrG,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,Multi-drug efflux pump,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,APH(3')-IIIa,APH(3'),aminoglycoside antibiotic,antibiotic inactivation,protein homolog model,Perfect,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,SAT-4,streptothricin acetyltransferase (SAT),nucleoside antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,aad(6),ANT(6),aminoglycoside antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,vanS gene in vanA cluster,vanS; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,vanR gene in vanA cluster,glycopeptide resistance gene cluster; vanR,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,vanY gene in vanA cluster,vanY; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0072_S664,APPS0072_S664_concoct_8,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,vanZ gene in vanA cluster,vanZ; glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,dfrE,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic,antibiotic target replacement,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Sulfonamide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,lsaA,lsa-type ABC-F protein,lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic,antibiotic target protection,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MLS,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,tet(M),tetracycline-resistant ribosomal protection protein,tetracycline antibiotic,antibiotic target protection,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,vanT gene in vanG cluster,glycopeptide resistance gene cluster; vanT,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,IreK,Serine/threonine kinases,cephalosporin,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,Multi-drug efflux pump,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,emeA,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,tet(X),tetracycline inactivation enzyme,glycylcycline; tetracycline antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Enterococcus faecalis,Enterococcus faecalis_1,2
APPS0076_S666,APPS0076_S666_concoct_49,P48,W6,P48_W6,APPS,2,APPS,6/11/23,PR,tet(X1),tetracycline inactivation enzyme,tetracycline antibiotic,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Enterococcus faecalis,Enterococcus faecalis_1,2
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,leuO,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,LptD,ATP-binding cassette (ABC) antibiotic efflux pump,carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,Shigella flexneri acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,acrB,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,vanG,glycopeptide resistance gene cluster; Van ligase,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,eptB,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,Klebsiella pneumoniae OmpK37,General Bacterial Porin with reduced permeability to beta-lactams,monobactam; carbapenem; cephalosporin; penicillin beta-lactam,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,CRP,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,oqxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,oqxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,emrR,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,Klebsiella pneumoniae KpnG,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; peptide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,Klebsiella pneumoniae KpnH,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; peptide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,marA,resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,LEN-17,LEN beta-lactamase,penicillin beta-lactam,antibiotic inactivation,protein homolog model,Perfect,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,acrD,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,msbA,ATP-binding cassette (ABC) antibiotic efflux pump,nitroimidazole antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,Escherichia coli mdfA,major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Multi-drug efflux pump,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,mdtC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella variicola,NA,NA
p23220-s353_SNT0001PR-S-day0,p23220-s353_SNT0001PR-S-day0_S352_concoct_10,P26,W2,P26_W2,SNT,1,D00,5/14/23,PR,mdtB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Klebsiella variicola,NA,NA
